label	position	relative_position	count	mean_attribution	mean_abs_attribution	positive_attribution_fraction
0	146	46	56	-0.005476375356964291	0.06317825778232142	0.5178571428571429
0	72	-28	56	-0.032442638695535715	0.06249747083839285	0.42857142857142855
0	18	-82	56	-0.03344484899285715	0.06221254360000001	0.23214285714285715
0	175	75	56	0.003748057841071426	0.06220022100535714	0.48214285714285715
0	163	63	56	-0.011666297301607143	0.06086496860553574	0.39285714285714285
0	63	-37	56	-0.029591335403571426	0.06082312900000002	0.4642857142857143
0	159	59	56	-0.008017537725000003	0.06082117573928568	0.5892857142857143
0	136	36	56	0.024563764101607138	0.0597017325369643	0.625
0	88	-12	56	-0.0021925636249999977	0.05969242025357143	0.48214285714285715
0	13	-87	56	-0.05399005880535714	0.059318342973214304	0.125
0	17	-83	56	-0.007999815837678574	0.058330692648392864	0.26785714285714285
0	4	-96	56	-0.04745720962107142	0.055594119578214286	0.26785714285714285
0	85	-15	56	0.030968486570535712	0.05525885382053571	0.7857142857142857
0	29	-71	56	-0.009619798884642856	0.054812467895357146	0.48214285714285715
0	189	89	56	-0.051967664921428555	0.05471660453214284	0.08928571428571429
0	39	-61	56	-0.0005832612375000015	0.05396336449464285	0.5178571428571429
0	73	-27	56	-0.008808504998214286	0.05279077800535715	0.4107142857142857
0	165	65	56	-0.037027622698928564	0.05102644919392857	0.2857142857142857
0	183	83	56	-0.033040966958928566	0.049899769794642876	0.32142857142857145
0	134	34	56	-0.028422844328214292	0.04823369061392856	0.2857142857142857
0	186	86	56	0.01355915865928572	0.04766999098642858	0.6071428571428571
0	182	82	56	-0.026853400714642848	0.047450000988928556	0.3392857142857143
0	65	-35	56	-0.007902335237499999	0.047362634098214285	0.2857142857142857
0	156	56	56	-0.010659343511071428	0.04557638925892859	0.5357142857142857
0	20	-80	56	-0.03221232140982142	0.04213101056517855	0.26785714285714285
0	9	-91	56	0.014732970398750003	0.04080156214767857	0.625
0	199	99	56	-0.013219538941071423	0.04041406161964286	0.30357142857142855
0	180	80	56	-0.00034539258410714246	0.03617647069839287	0.5178571428571429
0	128	28	56	0.0051880149964285685	0.03418414001428572	0.5714285714285714
0	192	92	56	-0.008712419006607143	0.03400107458267858	0.5
0	200	100	56	-0.011783983643392861	0.033156445124464286	0.48214285714285715
0	168	68	56	0.0037179258360714273	0.03307900889678571	0.6607142857142857
0	100	0	56	-0.0023765259133928574	0.013790976901607147	0.4642857142857143
1	161	61	200	-0.2898016400000001	0.5433806730699999	0.295
1	113	13	200	0.2933564337504999	0.38910945387549994	0.48
1	42	-58	200	-0.3475003054670499	0.34981533389094993	0.03
1	99	-1	200	0.27036018318269994	0.32136169198729997	0.765
1	96	-4	200	0.15610013115549998	0.3066272065115001	0.42
1	75	-25	200	-0.088857861575	0.28248887187499994	0.335
1	101	1	200	-0.2698185071581	0.27826680109189994	0.105
1	84	-16	200	0.00843593172499999	0.2580049712849999	0.35
1	0	-100	200	0.13356605326949997	0.25422222850049997	0.76
1	1	-99	200	0.19144658456624997	0.2408906144777501	0.64
1	120	20	200	-0.07782279664799999	0.240612350489	0.71
1	47	-53	200	-0.23049065287350004	0.2400624361325	0.125
1	93	-7	200	-0.15408880640599995	0.23966718052599995	0.225
1	66	-34	200	-0.21700872991399997	0.23452405174399998	0.13
1	173	73	200	-0.08829359838143004	0.23261150595857008	0.185
1	23	-77	200	0.06825546629885004	0.22895997032885013	0.305
1	195	95	200	-0.17735146106900007	0.22213320293409988	0.36
1	110	10	200	-0.20240663011629997	0.2202492206586999	0.185
1	35	-65	200	0.0160981307941	0.20834797034010005	0.71
1	69	-31	200	-0.04321850449365003	0.2077516185943501	0.27
1	106	6	200	-0.011296012113500004	0.1995850594844999	0.365
1	198	98	200	-0.17421438693499997	0.19944785386500002	0.295
1	45	-55	200	-0.1670498621545	0.1949371970195	0.23
1	25	-75	200	-0.16170463990425002	0.18153584693674987	0.17
1	56	-44	200	0.03681006536485001	0.18052644137415	0.555
1	36	-64	200	0.14804839916725004	0.17874541059155	0.655
1	116	16	200	-0.17057074887309998	0.1786364475331	0.07
1	105	5	200	0.08904642146199997	0.17559626986899993	0.58
1	74	-26	200	-0.07725069248399997	0.17414659301599997	0.285
1	52	-48	200	-0.16734929132239995	0.16913455540259992	0.025
1	181	81	200	-0.05206011644244996	0.16837585011774997	0.5
1	191	91	200	0.14074399574750002	0.16603584430249999	0.7
1	109	9	200	0.027743924635999992	0.16417321987400008	0.345
1	32	-68	200	-0.14919381642659996	0.1593514859084	0.145
1	123	23	200	-0.06010718397899997	0.15901523072279997	0.325
1	167	67	200	-0.04696041838085001	0.15869940912385	0.295
1	138	38	200	-0.1561304273405001	0.15637111754950012	0.01
1	8	-92	200	-0.1557637730595	0.15580058336050004	0.005
1	41	-59	200	-0.08548327361799996	0.15513957343299997	0.365
1	115	15	200	0.04898103353800001	0.15139569933800007	0.725
1	126	26	200	-0.093138733433	0.15085277274800005	0.4
1	87	-13	200	-0.13906415103824998	0.15017418077304998	0.175
1	98	-2	200	-0.021327465261025007	0.148459833240225	0.415
1	177	77	200	-0.05763536857105001	0.14829166014404993	0.57
1	151	51	200	-0.04448757099749999	0.14773968625850004	0.33
1	184	84	200	-0.1307546893985	0.1454606631045001	0.1
1	24	-76	200	-0.1311811780305	0.1444202695125001	0.18
1	2	-98	200	-0.14096328455825	0.14367121991575	0.04
1	196	96	200	0.038668891572600006	0.14177334268369995	0.515
1	76	-24	200	0.09740823864255002	0.14130950688305002	0.665
1	15	-85	200	-0.10277280796650004	0.14047835651650012	0.15
1	170	70	200	0.09728097826499998	0.13934998588699998	0.78
1	154	54	200	-0.13826351823799995	0.1392742793449999	0.03
1	90	-10	200	0.0010246058170999973	0.13813245382409997	0.605
1	141	41	200	-0.13398426793120005	0.13775526276820002	0.04
1	148	48	200	-0.09367918416359497	0.13760801644140494	0.55
1	111	11	200	-0.07410845165201	0.13739395569388996	0.305
1	142	42	200	-0.03871796950885001	0.13553510867385005	0.545
1	6	-94	200	-0.12715118140650009	0.13194134987650005	0.04
1	166	66	200	-0.12536404538430002	0.13155519799069995	0.085
1	171	71	200	-0.0341871658068	0.13072397305820005	0.555
1	131	31	200	-0.07298712653900004	0.12905939858399998	0.22
1	190	90	200	0.042752175293865005	0.12808696330056496	0.34
1	139	39	200	-0.07428476985598999	0.12745735630199	0.305
1	40	-60	200	-0.08775747374539994	0.12480847034240002	0.33
1	51	-49	200	0.06252719582424997	0.12034258317525005	0.64
1	103	3	200	0.025505192253200012	0.11969327692419997	0.3
1	59	-41	200	-0.09715312992584148	0.11884389032515853	0.24
1	26	-74	200	-0.09020521309049996	0.11829275503350005	0.27
1	125	25	200	-0.11272010923099994	0.11813737347799994	0.1
1	143	43	200	0.0060503237917000005	0.11797965659029998	0.345
1	57	-43	200	-0.04261737513250002	0.1178476621095001	0.535
1	153	53	200	-0.007273100053700001	0.11613297322870002	0.555
1	108	8	200	0.015209716220999998	0.115675438569	0.515
1	107	7	200	-0.01032326558499999	0.114599923195	0.375
1	19	-81	200	0.005451910926999992	0.11280314967299995	0.42
1	5	-95	200	-0.012087999277	0.11239459289200009	0.575
1	197	97	200	0.06718949321236499	0.11188744089436503	0.72
1	164	64	200	-0.05831983052565001	0.11184409961565002	0.42
1	119	19	200	-0.0024924452687999994	0.1117148176822	0.375
1	121	21	200	0.02746591943350001	0.11130352240350001	0.565
1	178	78	200	0.020592166164999995	0.10901859620409998	0.37
1	58	-42	200	0.008036536255600002	0.10748145304040005	0.565
1	129	29	200	0.030722834672650003	0.10652728844335009	0.53
1	81	-19	200	-0.0672282181115	0.10570744099309999	0.24
1	132	32	200	-0.031578823544050005	0.10535448236005003	0.465
1	30	-70	200	-0.02174102045095002	0.10444157561055002	0.335
1	140	40	200	-0.08294707951335002	0.10369171678605	0.405
1	55	-45	200	-0.08946976691155001	0.10246276090795008	0.28
1	185	85	200	-0.09309005769894999	0.10240455906904997	0.15
1	83	-17	200	0.0071652589070999965	0.1016906163423	0.5
1	82	-18	200	0.01752458234730001	0.10127512984230001	0.44
1	117	17	200	-0.08841736101900001	0.10112139318599998	0.105
1	94	-6	200	-0.045362498238499985	0.10109453129450001	0.365
1	12	-88	200	-0.048264977938725	0.10085508606127502	0.295
1	169	69	200	-0.00012438285250000356	0.10074426256649999	0.57
1	37	-63	200	-0.05797238783599995	0.09982418332399996	0.22
1	152	52	200	0.016321494254299997	0.09956083563570006	0.35
1	193	93	200	-0.0871015743385	0.09955115997349999	0.18
1	3	-97	200	0.06984455069900002	0.09939392826600006	0.805
1	104	4	200	-0.08276196324290006	0.09902265166190005	0.195
1	187	87	200	0.0415352512952	0.09887977347330003	0.42
1	78	-22	200	-0.001270739834100001	0.0988262776731	0.47
1	112	12	200	0.04922947701595004	0.09808213629925001	0.49
1	71	-29	200	0.01572649875165001	0.09686366033935002	0.44
1	10	-90	200	-0.09096484333234998	0.09590732328544999	0.085
1	11	-89	200	-0.043669461184149966	0.09425649213684997	0.28
1	28	-72	200	-0.08474650428295	0.09380771242704998	0.22
1	92	-8	200	-0.06876423105125001	0.09339500936925	0.22
1	70	-30	200	-0.05293226952650001	0.09307395520549995	0.275
1	150	50	200	0.008943077338050005	0.09286609434905	0.59
1	89	-11	200	0.020882468855284993	0.09277304056291498	0.445
1	135	35	200	-0.07086190497330005	0.09212218647770001	0.275
1	7	-93	200	-0.0823666970542	0.09201698835209995	0.165
1	50	-50	200	-0.022055124128500005	0.09073309517749997	0.585
1	124	24	200	-0.08939530884299997	0.08977684911679998	0.02
1	102	2	200	-0.06517868842215002	0.08954520399985004	0.2
1	97	-3	200	-0.026770982966950005	0.08657270066195003	0.395
1	27	-73	200	0.018083609742350005	0.08642510308864995	0.475
1	160	60	200	-0.036933813569050004	0.08603287159494999	0.41
1	54	-46	200	-0.06897792289369999	0.08484693121269998	0.22
1	21	-79	200	-0.0655773228537	0.08484653611769996	0.145
1	64	-36	200	0.011374595331999995	0.08402072005299997	0.71
1	95	-5	200	0.04047449915344702	0.08399148022911303	0.635
1	172	72	200	-0.04591610659039999	0.08252422743730004	0.25
1	158	58	200	-0.005880369644754999	0.08251732049375507	0.49
1	130	30	200	-0.03513573079402498	0.081888632371675	0.285
1	53	-47	200	-0.05457463223649997	0.08131227632249999	0.335
1	194	94	200	-0.022890537174199997	0.08066999400799997	0.61
1	118	18	200	-0.037849309465	0.08032798279700001	0.33
1	14	-86	200	-0.07448038400465004	0.07959118795865006	0.11
1	16	-84	200	-0.0424249491496	0.07901589458029998	0.27
1	77	-23	200	-0.07280393470555502	0.07799191170055499	0.14
1	80	-20	200	-0.03707708144705002	0.07795631075794994	0.46
1	133	33	200	0.024294805607600018	0.07739141860590004	0.685
1	176	76	200	-0.05749375081050001	0.0771859764555	0.215
1	137	37	200	-0.005880128548349997	0.07692940315905	0.61
1	33	-67	200	-0.04238323806355	0.07668117928844999	0.25
1	79	-21	200	-0.013400044668100002	0.07635534672900002	0.44
1	61	-39	200	0.011531068390749983	0.07587563287965	0.495
1	68	-32	200	-0.05839514557694	0.07535756688826	0.395
1	62	-38	200	-0.0597681698765	0.07533310018749999	0.22
1	67	-33	200	-0.0030240772215499967	0.07513002628355	0.44
1	127	27	200	-0.01947302997249999	0.07510252018750001	0.435
1	147	47	200	-0.05170162014714997	0.07507436886354997	0.3
1	145	45	200	0.02673472292119999	0.07499399162019997	0.635
1	122	22	200	-0.027722369062524992	0.07367861526782496	0.445
1	155	55	200	0.0029070601206524983	0.07316528333365248	0.56
1	22	-78	200	-0.06325643995504994	0.07180403180804994	0.15
1	162	62	200	-0.039690255302300005	0.07133703147969998	0.465
1	49	-51	200	-0.014878575817349995	0.07122033756757	0.295
1	149	49	200	0.02057295776360001	0.07108257410659999	0.485
1	31	-69	200	-0.05736546080935005	0.06975672403165005	0.16
1	144	44	200	0.0024215315060000017	0.06852510766800005	0.455
1	34	-66	200	-0.015143799947190001	0.06757004614118997	0.34
1	91	-9	200	0.021655724186049993	0.06750014745805001	0.595
1	43	-57	200	-0.040043301748000006	0.067240632456	0.295
1	174	74	200	-0.031633156195194995	0.06675121761169499	0.33
1	38	-62	200	-0.009560808396100006	0.0663611717459	0.655
1	179	79	200	-0.03899746848609999	0.06530865846409997	0.285
1	29	-71	200	-0.02398404282299999	0.065284813299	0.475
1	136	36	200	0.017506515422999996	0.06433436456400003	0.575
1	44	-56	200	-0.008997819073749996	0.06180015867404998	0.39
1	18	-82	200	-0.024574913736500004	0.06112368862350002	0.275
1	163	63	200	0.003128550875950001	0.06083734676895001	0.45
1	48	-52	200	-0.026212864889000004	0.060542739082000016	0.355
1	72	-28	200	-0.03145466718133052	0.06035207515506952	0.39
1	60	-40	200	-0.009898639421650007	0.059509885971650016	0.505
1	63	-37	200	-0.037474974780899985	0.05943232912880002	0.395
1	86	-14	200	0.018109761906500002	0.059111422073499946	0.565
1	157	57	200	-0.03842023958404451	0.05883672899104447	0.255
1	188	88	200	-0.026620925188850005	0.05786067274614999	0.325
1	88	-12	200	0.015818348092500007	0.057522306600499985	0.615
1	165	65	200	-0.04495263800564996	0.05711943919264995	0.25
1	46	-54	200	-0.004156661705250003	0.056991840230349984	0.395
1	13	-87	200	-0.05174054076845001	0.05548421453054996	0.075
1	17	-83	200	-0.008235254629750001	0.053723989137449996	0.255
1	146	46	200	-0.006168662416699998	0.0536027787573	0.565
1	114	14	200	-0.03719339890210449	0.052169160911795506	0.365
1	186	86	200	0.010220500043950014	0.05187329878505004	0.645
1	39	-61	200	0.011530631297099995	0.05032552548389999	0.635
1	73	-27	200	-0.017928342803944997	0.049292048628555005	0.43
1	159	59	200	0.006186887017949997	0.04928853146595003	0.615
1	189	89	200	-0.045495213824600006	0.0492387110643	0.12
1	85	-15	200	0.019383638033499982	0.04911749488550005	0.72
1	156	56	200	-0.013984308421499997	0.04751420191250001	0.485
1	183	83	200	-0.02665565208760001	0.046661525857899996	0.36
1	182	82	200	-0.01884935986235	0.046054947250349976	0.375
1	4	-96	200	-0.03126649150789999	0.04454508003639998	0.345
1	9	-91	200	0.0035352280586650035	0.043928071615635	0.54
1	175	75	200	0.0035544297726350007	0.04379270646036501	0.535
1	134	34	200	-0.01718438591893	0.042719529882669985	0.36
1	180	80	200	0.011110247865150009	0.042307968885150024	0.6
1	65	-35	200	-0.013215800702075004	0.042018908683074986	0.285
1	20	-80	200	-0.030474101501229988	0.040987897041970006	0.28
1	128	28	200	0.007559477838429998	0.034090489068069996	0.6
1	199	99	200	-0.01069777553885	0.032375925187250014	0.36
1	168	68	200	0.005440941317150001	0.030406603010650003	0.61
1	200	100	200	-0.015752131108469	0.029356734182831006	0.295
1	192	92	200	-0.008959836033190002	0.026596167114609996	0.385
1	100	0	200	0.0010322533140200015	0.015698246562920005	0.485
